     1	                  0.00000000000000000000	
     2	                 -0.00000000000545696821	
     3	                  0.00000000000145519152	
     4	                 -0.00000000000038978344	
     5	                  0.00000000000010443958	
     6	                 -0.00000000000002798445	
     7	                  0.00000000000000749841	
     8	                  0.00000000000584675165	
     9	                 -0.00000000000741539328	
    10	                  0.00000000000198694864	
    11	                 -0.00000000000053240128	
    12	                  0.00000000000014265649	
    13	                 -0.00000000000003822469	
    14	                  0.00000000000001024228	
    15	                 -0.00000000000000274441	
    16	                  0.00000000000584949626	
    17	                 -0.00000000000741612870	
    18	                  0.00000000000198714570	
    19	                 -0.00000000000053245408	
    20	                  0.00000000000014267064	
    21	                 -0.00000000000003822848	
    22	                  0.00000000000001024329	
    23	                 -0.00000000000000274468	
    24	                  0.00000000000584949634	
    25	                 -0.00000000000741612872	
    26	                  0.00000000000198714570	
    27	                 -0.00000000000053245409	
    28	                  0.00000000000014267064	
    29	                 -0.00000000000003822848	
    30	                  0.00000000000001024329	
    31	                 -0.00000000000000274468	
    32	                  0.00000000000584949634	
    33	                 -0.00000000000741612872	
    34	                  0.00000000000198714570	
    35	                 -0.00000000000053245409	
    36	                  0.00000000000014267064	
    37	                 -0.00000000000003822848	
    38	                  0.00000000000001024329	
    39	                 -0.00000000000000274468	
    40	                  0.00000000000584949634	
    41	                 -0.00000000000741612872	
    42	                  0.00000000000198714570	
    43	                 -0.00000000000053245409	
    44	                  0.00000000000014267064	
    45	                 -0.00000000000003822848	
    46	                  0.00000000000001024329	
    47	                  0.00000000000584601622	
    48	                 -0.00000000000741519623	
    49	                  0.00000000000198689584	
    50	                 -0.00000000000053238714	
    51	                  0.00000000000014265270	
    52	                 -0.00000000000003822368	
    53	                  0.00000000000001024200	
    54	                 -0.00000000000000274434	
    55	                  0.00000000000584949624	
    56	                 -0.00000000000741612870	
    57	                  0.00000000000198714569	
    58	                 -0.00000000000053245408	
    59	                  0.00000000000014267064	
    60	                 -0.00000000000003822848	
    61	                  0.00000000000001024329	
    62	                 -0.00000000000000274468	
    63	                  0.00000000000584949634	
    64	                 -0.00000000000741612872	
    65	                  0.00000000000198714570	
    66	                 -0.00000000000053245409	
    67	                  0.00000000000014267064	
    68	                 -0.00000000000003822848	
    69	                  0.00000000000001024329	
    70	                 -0.00000000000000274468	
    71	                  0.00000000000584949634	
    72	                 -0.00000000000741612872	
    73	                  0.00000000000198714570	
    74	                 -0.00000000000053245409	
    75	                  0.00000000000014267064	
    76	                 -0.00000000000003822848	
    77	                  0.00000000000001024329	
    78	                 -0.00000000000000274468	
    79	                  0.00000000000584949634	
    80	                 -0.00000000000741612872	
    81	                  0.00000000000198714570	
    82	                 -0.00000000000053245409	
    83	                  0.00000000000014267064	
    84	                 -0.00000000000003822848	
    85	                  0.00000000000001024329	
    86	                 -0.00000000000000274468	
    87	                  0.00000000000584949634	
    88	                 -0.00000000000741612872	
    89	                  0.00000000000198714570	
    90	                 -0.00000000000053245409	
    91	                  0.00000000000014267064	
    92	                 -0.00000000000003822848	
    93	                  0.00000000000001024329	
    94	                  0.00000000000584601622	
    95	                 -0.00000000000741519623	
    96	                  0.00000000000198689584	
    97	                 -0.00000000000053238714	
    98	                  0.00000000000014265270	
    99	                 -0.00000000000003822368	
   100	                  0.00000000000001024200	
   101	                 -0.00000000000000274434	
   102	                  0.00000000000584949624	
   103	                 -0.00000000000741612870	
   104	                  0.00000000000198714569	
   105	                 -0.00000000000053245408	
   106	                  0.00000000000014267064	
   107	                 -0.00000000000003822848	
   108	                  0.00000000000001024329	
   109	                 -0.00000000000000274468	
   110	                  0.00000000000584949634	
   111	                 -0.00000000000741612872	
   112	                  0.00000000000198714570	
   113	                 -0.00000000000053245409	
   114	                  0.00000000000014267064	
   115	                 -0.00000000000003822848	
   116	                  0.00000000000001024329	
   117	                 -0.00000000000000274468	
   118	                  0.00000000000584949634	
   119	                 -0.00000000000741612872	
   120	                  0.00000000000198714570	
   121	                 -0.00000000000053245409	
   122	                  0.00000000000014267064	
   123	                 -0.00000000000003822848	
   124	                  0.00000000000001024329	
